transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
4038,1/8/2023,10:05:17,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
4039,1/8/2023,10:06:06,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
4076,1/8/2023,10:36:29,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
4097,1/8/2023,10:44:10,1,3,Astoria,3,14.75,Coffee beans,Espresso Beans,Espresso Roast
4098,1/8/2023,10:44:12,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
4122,1/8/2023,11:04:19,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
4149,1/8/2023,11:27:36,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
4152,1/8/2023,11:34:06,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4154,1/8/2023,11:36:50,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
4164,1/8/2023,11:55:06,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
4197,1/8/2023,13:06:30,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
4211,1/8/2023,13:21:46,2,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
4226,1/8/2023,14:01:00,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
4281,1/8/2023,16:01:25,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
4285,1/8/2023,16:12:35,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
4289,1/8/2023,16:17:06,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4292,1/8/2023,16:24:03,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
4315,1/8/2023,17:03:52,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
4344,1/8/2023,18:21:17,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
4347,1/8/2023,18:26:29,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
4369,1/8/2023,19:08:59,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4382,1/8/2023,19:32:15,4,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
4418,1/9/2023,6:56:32,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
4435,1/9/2023,7:20:38,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
4459,1/9/2023,7:38:22,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4462,1/9/2023,7:40:11,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
4473,1/9/2023,7:52:18,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
4492,1/9/2023,7:59:55,1,3,Astoria,6,21.0,Coffee beans,Gourmet Beans,Ethiopia
4505,1/9/2023,8:14:57,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
4517,1/9/2023,8:16:26,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
4518,1/9/2023,8:19:42,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
4522,1/9/2023,8:21:37,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
4523,1/9/2023,8:23:35,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
4547,1/9/2023,8:39:51,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
4587,1/9/2023,9:07:08,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4621,1/9/2023,9:38:31,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
4645,1/9/2023,9:47:29,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4655,1/9/2023,9:54:44,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
4663,1/9/2023,10:04:37,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
4671,1/9/2023,10:09:03,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4685,1/9/2023,10:16:43,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
4692,1/9/2023,10:20:57,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4707,1/9/2023,10:32:13,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
4708,1/9/2023,10:34:20,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
4723,1/9/2023,10:44:54,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
4736,1/9/2023,10:51:17,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
4751,1/9/2023,10:57:56,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
4752,1/9/2023,10:58:40,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
4758,1/9/2023,11:03:20,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
4772,1/9/2023,11:29:01,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
4790,1/9/2023,12:12:40,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
4812,1/9/2023,12:51:08,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
4823,1/9/2023,13:32:30,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4825,1/9/2023,13:37:11,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
4826,1/9/2023,13:37:35,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
4848,1/9/2023,14:26:57,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
4857,1/9/2023,14:53:18,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
4893,1/9/2023,16:57:00,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
4896,1/9/2023,17:15:21,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
4918,1/9/2023,18:07:54,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
4919,1/9/2023,18:07:54,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone
4947,1/9/2023,19:40:09,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
4950,1/9/2023,19:48:46,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
4974,1/10/2023,6:36:22,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
4983,1/10/2023,6:42:04,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
4999,1/10/2023,7:06:34,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
5013,1/10/2023,7:15:21,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
5027,1/10/2023,7:20:52,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
5041,1/10/2023,7:34:12,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
5045,1/10/2023,7:35:32,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
5048,1/10/2023,7:37:09,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
5089,1/10/2023,8:06:30,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
5098,1/10/2023,8:14:53,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
5143,1/10/2023,8:37:34,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
5146,1/10/2023,8:40:13,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
5175,1/10/2023,8:54:21,1,5,Lower Manhattan,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend
5187,1/10/2023,9:03:26,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
5194,1/10/2023,9:07:42,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
5196,1/10/2023,9:09:52,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
5243,1/10/2023,9:42:32,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
5250,1/10/2023,9:44:51,1,5,Lower Manhattan,14,8.95,Loose Tea,Black tea,Earl Grey
5290,1/10/2023,10:12:55,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
5348,1/10/2023,11:12:31,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
5356,1/10/2023,11:17:03,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
5370,1/10/2023,11:40:41,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
5374,1/10/2023,11:55:25,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
5407,1/10/2023,13:38:16,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
5507,1/10/2023,16:54:35,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
5512,1/10/2023,17:08:22,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
5516,1/10/2023,17:30:37,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
5525,1/10/2023,18:04:25,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
5539,1/10/2023,18:44:37,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot
5544,1/10/2023,18:49:59,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
5546,1/10/2023,18:51:21,1,3,Astoria,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
5547,1/10/2023,18:51:50,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
5554,1/10/2023,19:29:19,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
5595,1/11/2023,6:53:39,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
5613,1/11/2023,7:07:08,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
5664,1/11/2023,7:53:53,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
5677,1/11/2023,8:06:30,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
5689,1/11/2023,8:20:16,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
5698,1/11/2023,8:24:04,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
5699,1/11/2023,8:26:33,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
5707,1/11/2023,8:31:53,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
5729,1/11/2023,8:44:48,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
5730,1/11/2023,8:46:12,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
5731,1/11/2023,8:47:21,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
5745,1/11/2023,8:54:15,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
5773,1/11/2023,9:25:29,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
5825,1/11/2023,10:04:07,1,8,Hell's Kitchen,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
5858,1/11/2023,10:30:03,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
5865,1/11/2023,10:37:11,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
5866,1/11/2023,10:39:06,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
5878,1/11/2023,10:46:04,1,8,Hell's Kitchen,82,12.0,Branded,Housewares,I Need My Bean! Diner mug
5886,1/11/2023,10:54:48,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
5957,1/11/2023,13:22:17,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
5970,1/11/2023,13:53:58,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
5988,1/11/2023,14:56:03,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot
5994,1/11/2023,15:05:28,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
5998,1/11/2023,15:21:27,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
6000,1/11/2023,15:23:41,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
6041,1/11/2023,16:44:59,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
6043,1/11/2023,16:52:31,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
6051,1/11/2023,17:09:36,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
6074,1/11/2023,17:55:53,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
6080,1/11/2023,18:09:19,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
6097,1/11/2023,18:45:18,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
6101,1/11/2023,18:59:39,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
6104,1/11/2023,19:17:53,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
6146,1/12/2023,6:53:58,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
6158,1/12/2023,7:01:08,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
6161,1/12/2023,7:05:37,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
6179,1/12/2023,7:14:03,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
6182,1/12/2023,7:17:01,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
6214,1/12/2023,7:49:59,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
6215,1/12/2023,7:51:29,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
6233,1/12/2023,8:13:50,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6264,1/12/2023,8:41:34,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
6269,1/12/2023,8:47:16,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
6303,1/12/2023,9:11:53,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
6313,1/12/2023,9:14:52,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
6333,1/12/2023,9:37:00,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
6344,1/12/2023,9:46:34,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6354,1/12/2023,9:56:54,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
6365,1/12/2023,10:03:42,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
6389,1/12/2023,10:24:49,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
6433,1/12/2023,11:11:41,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
6475,1/12/2023,13:08:11,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
6486,1/12/2023,13:34:48,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
6510,1/12/2023,14:24:25,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
6514,1/12/2023,14:26:22,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
6525,1/12/2023,14:49:37,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6534,1/12/2023,15:08:18,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot
6570,1/12/2023,16:37:32,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
6593,1/12/2023,17:22:38,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6620,1/12/2023,18:13:15,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
6623,1/12/2023,18:18:49,1,5,Lower Manhattan,6,21.0,Coffee beans,Gourmet Beans,Ethiopia
6640,1/12/2023,18:55:23,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
6644,1/12/2023,19:22:09,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
6645,1/12/2023,19:22:09,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
6657,1/13/2023,7:02:24,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
6666,1/13/2023,7:13:50,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
6674,1/13/2023,7:19:50,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
6681,1/13/2023,7:25:48,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
6692,1/13/2023,7:34:36,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
6696,1/13/2023,7:38:55,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
6701,1/13/2023,7:43:09,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
6724,1/13/2023,8:00:09,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
6732,1/13/2023,8:05:12,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
6737,1/13/2023,8:06:45,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,Lemon Grass
6754,1/13/2023,8:20:23,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
6756,1/13/2023,8:22:37,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
6778,1/13/2023,8:33:37,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
6799,1/13/2023,8:42:10,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
6835,1/13/2023,8:58:43,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
6843,1/13/2023,9:02:20,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6848,1/13/2023,9:04:45,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
6884,1/13/2023,9:28:09,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6885,1/13/2023,9:28:09,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
6889,1/13/2023,9:30:05,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
6911,1/13/2023,9:41:30,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
6915,1/13/2023,9:42:41,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
6926,1/13/2023,9:50:49,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
6944,1/13/2023,10:00:38,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot
6947,1/13/2023,10:02:03,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
6948,1/13/2023,10:02:57,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
6953,1/13/2023,10:05:09,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
6990,1/13/2023,10:30:10,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
6992,1/13/2023,10:30:19,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone
6999,1/13/2023,10:31:40,1,5,Lower Manhattan,1,18.0,Coffee beans,Organic Beans,Brazilian - Organic
7031,1/13/2023,10:46:22,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
7037,1/13/2023,10:49:59,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
7056,1/13/2023,11:36:10,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
7077,1/13/2023,12:12:30,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
7087,1/13/2023,12:25:56,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
7107,1/13/2023,13:07:18,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
7118,1/13/2023,13:52:33,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
7138,1/13/2023,14:47:07,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
7168,1/13/2023,15:46:06,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
7170,1/13/2023,15:57:49,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
7193,1/13/2023,16:37:25,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
7204,1/13/2023,17:07:44,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
7207,1/13/2023,17:20:05,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
7237,1/13/2023,18:11:40,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
7254,1/13/2023,19:06:14,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
7294,1/14/2023,7:43:02,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
7308,1/14/2023,8:03:04,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
7316,1/14/2023,8:06:41,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
7326,1/14/2023,8:10:25,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
7348,1/14/2023,8:17:48,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
7368,1/14/2023,8:26:16,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
7500,1/14/2023,9:34:18,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
7526,1/14/2023,9:43:17,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
7548,1/14/2023,9:58:07,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
7549,1/14/2023,9:58:16,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
7582,1/14/2023,10:15:26,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
7583,1/14/2023,10:15:26,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
7584,1/14/2023,10:15:56,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
7613,1/14/2023,10:38:47,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
7650,1/14/2023,11:04:18,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
7654,1/14/2023,11:11:59,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
7656,1/14/2023,11:13:09,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
7682,1/14/2023,12:50:56,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
7697,1/14/2023,13:17:34,1,5,Lower Manhattan,81,28.0,Branded,Clothing,I Need My Bean! T-shirt
7698,1/14/2023,13:19:23,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
7709,1/14/2023,13:52:27,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
7756,1/14/2023,16:15:54,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
7763,1/14/2023,16:27:23,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
7771,1/14/2023,16:48:46,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
7777,1/14/2023,17:17:52,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
7784,1/14/2023,17:30:44,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
7800,1/14/2023,17:50:50,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
7816,1/14/2023,18:27:31,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
7836,1/14/2023,19:38:23,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
7844,1/14/2023,19:53:36,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
7870,1/15/2023,6:30:51,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
